Data,Abertura,Máxima,Mínima,Fechamento,BOP,VOL,Compradores,Vendedores,Saldo
2018-06-07,4155.3567,4270.2464,4143.0087,4200.4536,0.3544,121127403573.131,238950,-250035,-11085
2018-06-06,4101.6699,4149.988,4095.2275,4140.8612,0.7157,83438437224.7268,168485,-172110,-3625
2018-06-05,4052.8149,4110.2598,4045.8356,4097.9118,0.7,106303758068.875,220570,-220160,410
2018-06-04,4035.6351,4042.6144,4012.5498,4033.4877,-0.0714,54994800354.8637,108460,-107360,1100
2018-06-01,4031.8771,4060.3311,4007.718,4053.3518,0.4082,75163069243.4466,160465,-151865,8600
2018-05-30,3979.264,4058.1836,3975.506,4010.9392,0.3831,119180603033.846,238525,-243300,-4775
2018-05-29,4051.8578,4061.5513,3999.0824,4013.6226,-0.6121,99265178439.1304,186410,-195310,-8900
2018-05-28,3946.307,4034.625,3944.1529,4024.3931,0.8631,53875644705.4821,109185,-106630,2555
2018-05-25,3941.9988,3962.4628,3922.612,3932.8439,-0.2297,79266745699.8427,156425,-164475,-8050
2018-05-24,3937.6906,3938.7677,3911.3029,3927.4587,-0.3725,69829238477.4786,154820,-157130,-2310
2018-05-23,3958.1546,3964.6169,3898.3784,3909.1489,-0.7398,89303559691.2228,197295,-206055,-8760
2018-05-22,3947.9226,3949.5382,3911.8415,3931.2284,-0.4429,80178371705.6687,184625,-174885,9740
2018-05-21,3988.3119,4017.9308,3959.7701,3964.0783,-0.4167,79837586336.6517,160405,-184645,-24240
2018-05-18,4001.2365,4071.7832,4001.2365,4029.2398,0.3969,94705351788.7777,204985,-207170,-2185
2018-05-17,3934.4595,4003.3906,3934.4595,3985.6193,0.7422,89232375539.2763,197680,-190770,6910
2018-05-16,3951.6923,3985.0808,3948.9997,3964.0783,0.3433,76140010810.3258,163690,-173305,-9615
2018-05-15,3938.7677,3982.9267,3928.5357,3939.8447,0.0198,103231565867.267,217180,-223885,-6705
2018-05-14,3861.2202,3926.9202,3854.7579,3908.6103,0.6567,70993748663.4033,163945,-151200,12745
2018-05-11,3829.9858,3897.3013,3824.6005,3885.4538,0.763,73122748729.0426,167100,-157060,10040
2018-05-10,3863.3743,3867.6825,3823.5235,3832.1399,-0.7073,73287266058.1468,153835,-163700,-9865
2018-05-09,3846.1415,3895.6857,3841.8333,3876.2989,0.56,82093433247.3033,179310,-183660,-4350
2018-05-08,3843.4489,3879.53,3838.6022,3846.68,0.0789,80530502492.0067,189215,-184790,4425
2018-05-07,3827.2931,3841.8333,3818.6767,3833.7554,0.2791,50915189143.1581,114845,-108120,6725
2018-05-04,3821.3694,3832.1399,3794.9817,3812.2145,-0.2464,74365463486.8175,169295,-162305,6990
2018-05-03,3801.9825,3852.6038,3801.9825,3811.1374,0.1809,85460922915.7298,199160,-202725,-3565
2018-05-02,3810.0604,3839.6792,3799.8284,3834.8325,0.6216,96918626081.2865,211115,-212600,-1485
2018-04-30,3750.2841,3791.212,3742.7448,3789.0579,0.8,61321783628.3116,134505,-130965,3540
2018-04-27,3751.9516,3764.386,3737.8953,3737.8953,-0.5306,76347536214.0033,146450,-156815,-10365
2018-04-26,3771.9548,3793.5799,3757.8985,3759.5204,-0.3485,95619425270.9924,207445,-212935,-5490
2018-04-25,3789.7955,3802.7705,3766.0079,3768.711,-0.5735,96253504281.8873,215510,-218095,-2585
2018-04-24,3720.5952,3766.0079,3717.3515,3757.3579,0.7556,90038167757.1825,196720,-186085,10635
2018-04-23,3714.1077,3736.8141,3705.4577,3735.1922,0.6724,61866721117.928,146045,-140765,5280
2018-04-20,3671.9388,3697.8889,3671.3982,3693.5639,0.8163,60978946924.9361,146225,-141360,4865
2018-04-19,3661.1263,3690.8608,3658.9638,3662.7481,0.0508,66582463026.8202,149995,-146550,3445
2018-04-18,3677.3451,3682.7513,3650.8544,3658.4231,-0.5932,60764296259.6585,137280,-143440,-6160
2018-04-17,3701.1327,3703.2952,3669.7763,3689.7795,-0.3387,55089976397.7805,128990,-129175,-185
2018-04-16,3703.2952,3720.0546,3688.6982,3701.6733,-0.0517,50030907291.3098,106590,-113860,-7270
2018-04-13,3683.292,3714.6483,3678.967,3705.9983,0.6364,64002683543.2422,153190,-139505,13685
2018-04-12,3649.2325,3703.2952,3644.3668,3695.1858,0.7798,68986938248.0752,156660,-151985,4675
2018-04-11,3698.4295,3707.6202,3652.4762,3654.6387,-0.7941,75758614157.2874,166160,-180515,-14355
2018-04-10,3693.0233,3721.6765,3684.3732,3692.4826,-0.0145,86774141236.5623,191530,-196850,-5320
2018-04-09,3643.8262,3708.7014,3642.7449,3707.0796,0.959,86841401564.7944,202400,-191885,10515
2018-04-06,3628.6886,3661.1263,3623.823,3648.1512,0.5217,90754643301.6637,199970,-200775,-805
2018-04-05,3570.3009,3628.148,3570.3009,3623.2824,0.9159,76005161330.9433,196450,-179450,17000
2018-04-04,3638.4199,3648.1512,3604.3604,3606.5229,-0.7284,67019252744.5966,150495,-163250,-12755
2018-04-03,3587.0604,3623.2824,3580.0322,3620.0386,0.7625,61134875817.2143,148075,-140435,7640
2018-04-02,3585.4385,3602.1979,3573.5447,3587.601,0.0755,49747046472.3432,111550,-112200,-650
2018-03-29,3600.576,3608.1448,3568.679,3582.1947,-0.4658,83186471424.2563,182285,-176315,5970
2018-03-28,3603.8331,3625.5136,3598.413,3600.039,-0.14,92803241967.6494,182110,-184160,-2050
2018-03-27,3587.5728,3614.6733,3587.0308,3603.8331,0.5882,76370928622.1497,170475,-174395,-3920
2018-03-26,3574.0225,3592.4509,3570.2284,3589.7408,0.7073,69133167513.8948,131250,-130510,740
2018-03-23,3596.787,3598.955,3571.8544,3591.3668,-0.2,76779160797.7876,169610,-166845,2765
2018-03-22,3561.0142,3597.871,3556.1361,3595.7029,0.8312,69873252338.0811,164995,-165005,-10
2018-03-21,3579.4426,3587.5728,3540.4178,3550.716,-0.6092,72134568719.1378,163150,-168270,-5120
2018-03-20,3561.0142,3592.9929,3557.2201,3592.4509,0.8788,63464661464.0823,145380,-141860,3520
2018-03-19,3576.1905,3576.1905,3561.5562,3564.2663,-0.8148,52824731662.9048,118355,-123955,-5600
2018-03-16,3575.1065,3580.5266,3550.716,3559.9302,-0.5091,56667509359.3728,133285,-135055,-1770
2018-03-15,3547.4639,3577.8166,3546.9219,3565.3503,0.5789,68857153410.9777,163865,-167465,-3600
2018-03-14,3526.8675,3545.2959,3523.0734,3537.7077,0.4878,47619081307.6413,109815,-108875,940
2018-03-13,3543.1278,3544.7539,3514.9432,3538.2497,-0.1636,71026306570.8253,156155,-157330,-1175
2018-03-12,3532.8296,3546.9219,3530.1196,3541.5018,0.5161,40632145411.3867,85975,-86975,-1000
2018-03-09,3543.1278,3553.9681,3518.7373,3538.2497,-0.1385,50797499499.3792,131970,-122020,9950
2018-03-08,3530.6616,3552.342,3519.8214,3550.174,0.6,53523218095.8133,130010,-129480,530
2018-03-07,3504.645,3529.0355,3499.2249,3525.2415,0.6909,59164629651.3978,144575,-147700,-3125
2018-03-06,3510.0651,3511.6912,3484.0486,3487.8427,-0.8039,58770924841.8989,145610,-139660,5950
2018-03-05,3541.5018,3546.9219,3523.0734,3524.6995,-0.7045,36583334316.3445,81265,-85585,-4320
2018-03-02,3544.2119,3552.342,3531.7456,3535.5397,-0.4211,55386223221.7764,127510,-133035,-5525
2018-03-01,3539.3338,3558.3042,3522.5314,3535.5397,-0.1061,84282618173.544,209110,-219070,-9960
2018-02-28,3531.2036,3537.1657,3519.2793,3532.2876,0.0606,72189754683.1699,161505,-163460,-1955
2018-02-27,3508.8845,3540.9663,3505.0782,3538.7913,0.8333,67929337222.9771,157915,-153340,4575
2018-02-26,3520.3035,3526.8286,3505.6219,3507.2532,-0.6154,45005919338.3128,97535,-104230,-6695
2018-02-23,3531.1787,3537.16,3517.0409,3524.6535,-0.3243,49498824351.8664,119355,-108780,10575
2018-02-22,3554.0166,3562.7168,3528.4599,3535.5287,-0.5397,69309348216.7318,161675,-166915,-5240
2018-02-21,3546.4039,3562.173,3529.5474,3561.6292,0.4667,59901025104.3652,148760,-153425,-4665
2018-02-20,3535.5287,3550.754,3527.3723,3544.2289,0.3721,55495167668.6727,133830,-135815,-1985
2018-02-19,3514.3221,3525.7411,3508.8845,3525.7411,0.6774,21472130642.3015,55130,-50785,4345
2018-02-16,3529.0036,3536.6163,3487.6778,3518.1284,-0.2222,61035963435.637,152375,-157030,-4655
2018-02-15,3492.0279,3530.6349,3484.959,3521.391,0.6429,64480801789.359,154745,-152815,1930
2018-02-14,3586.0984,3593.1673,3504.5344,3509.972,-0.8589,53848004575.6139,126780,-139720,-12940
2018-02-09,3569.7856,3617.0928,3561.6292,3589.9048,0.3627,95394939312.6504,222645,-226100,-3455
2018-02-08,3573.0482,3600.2362,3549.6665,3581.7484,0.172,96414266452.1227,236070,-228665,7405
2018-02-07,3544.2289,3580.1171,3530.0911,3566.5231,0.4457,77364691198.0635,191280,-192165,-885
2018-02-06,3552.9291,3574.6795,3524.6535,3527.3723,-0.5109,105476124876.002,259515,-262335,-2820
2018-02-05,3507.2532,3570.3294,3505.0782,3557.8229,0.775,72656345950.9915,170790,-166215,4575
2018-02-02,3478.9777,3515.9534,3471.9088,3509.972,0.7037,68642504103.5103,172350,-169900,2450
2018-02-01,3483.8715,3487.1341,3449.0709,3454.5085,-0.7714,61169983737.3629,146780,-149060,-2280
2018-01-31,3453.9647,3485.5028,3431.6705,3475.1714,0.3939,96358675673.0339,211620,-224985,-13365
2018-01-30,3443.5261,3488.2756,3436.9774,3472.9952,0.5745,74732121150.0557,163485,-154680,8805
2018-01-29,3450.6205,3463.7179,3444.6175,3445.1633,-0.2857,58263063352.6623,139050,-138915,135
2018-01-26,3421.6971,3446.8004,3408.5997,3442.9804,0.5571,85856286901.9566,212415,-202090,10325
2018-01-24,3522.6562,3530.8421,3424.9714,3438.0688,-0.799,87596622611.5769,214410,-223045,-8635
2018-01-23,3509.0131,3545.031,3506.8302,3538.4823,0.7714,68471455539.5215,174300,-167380,6920
2018-01-22,3491.5499,3510.1046,3480.0897,3500.2815,0.2909,51839409376.592,128010,-120120,7890
2018-01-19,3506.8302,3513.9246,3492.6414,3494.8243,-0.5641,46476506871.0769,105360,-107525,-2165
2018-01-18,3520.4733,3526.4763,3501.373,3506.2845,-0.5652,61867168810.3644,127865,-133185,-5320
2018-01-17,3531.9336,3541.7566,3512.8332,3525.3849,-0.2264,54242725362.8431,117135,-117460,-325
2018-01-16,3516.6533,3540.6652,3513.3789,3526.4763,0.36,54451288877.9991,142800,-132320,10480
2018-01-15,3497.5529,3519.9276,3491.5499,3518.2904,0.7308,31606952206.4998,75610,-71620,3990
2018-01-12,3522.1105,3532.4793,3499.7358,3507.3759,-0.45,61798339763.7411,142470,-138390,4080
2018-01-11,3537.9365,3542.3024,3514.4704,3518.2904,-0.7059,56781726645.6999,123460,-126335,-2875
2018-01-10,3561.4027,3564.1314,3531.9336,3533.5707,-0.8644,58527269938.1546,132735,-135310,-2575
2018-01-09,3549.3968,3564.1314,3535.7536,3555.9455,0.2308,53940904830.8396,134560,-126280,8280
2018-01-08,3537.3908,3552.6711,3530.2964,3548.3053,0.4878,43285530133.3495,102915,-98680,4235
2018-01-05,3543.3938,3557.5827,3532.4793,3535.7536,-0.3043,48691930103.4577,122940,-115415,7525
2018-01-04,3540.6652,3551.5797,3528.6592,3542.8481,0.0952,50636635266.263,119275,-115300,3975
2018-01-03,3559.2198,3577.2288,3540.6652,3545.031,-0.3881,57907264157.6463,126110,-127875,-1765
2018-01-02,3609.9723,3610.518,3567.4057,3570.1343,-0.9241,57615740205.2229,115120,-110710,4410
2017-12-28,3624.7069,3641.6243,3609.9723,3634.5299,0.3103,48066784410.0413,106235,-98685,7550
2017-12-27,3625.1993,3643.8463,3613.1336,3636.1681,0.3571,42148007176.1534,85550,-81325,4225
2017-12-26,3652.0729,3655.3636,3626.8446,3631.2321,-0.7308,34771836436.6691,60880,-62685,-1805
2017-12-22,3627.393,3663.5902,3624.6508,3660.2995,0.8451,56990356539.4743,105670,-97050,8620
2017-12-21,3614.2304,3640.5556,3612.5851,3631.2321,0.6078,64209654047.4713,133430,-130980,2450
2017-12-20,3608.746,3621.9086,3601.6163,3619.7149,0.5405,47970457819.6712,96930,-88855,8075
2017-12-19,3621.3602,3631.2321,3604.3585,3612.0367,-0.3469,57204573732.3993,108895,-106215,2680
2017-12-18,3621.9086,3624.6508,3599.971,3614.7789,-0.2889,54382436722.8879,108705,-105835,2870
2017-12-15,3664.1386,3665.2355,3618.0695,3618.0695,-0.9767,58667826075.6946,115320,-135590,-20270
2017-12-14,3647.1369,3676.2043,3636.1681,3670.7199,0.589,64622987641.089,149830,-144770,5060
2017-12-13,3617.5211,3660.848,3612.0367,3636.1681,0.382,83110807937.3756,183100,-174490,8610
2017-12-12,3628.4899,3663.5902,3624.1024,3633.4259,0.125,66364744245.4305,141880,-144920,-3040
